enterprise_name,legal_representative,contact_number,province,city,address,email,unified_social_credit_code,organization_code
《中国国家地理》杂志社,李栓科,010-64842072；010-64841563,北京,北京市,北京市朝阳区大屯路甲11号1号楼1层,office@cng.com.cn,91110105101689935H,10168993-5
《中国学术期刊（光盘版）》电子杂志社有限公司,王明亮,010-62969002；010-62787825,北京,北京市,北京市海淀区清华园清华大学36区1407、1408、1409,zwzb1234@cnki.net; yaoyao5026@cnki.net,911101086337298973,63372989-7
《中国汽车报》社有限公司,何伟,010-56002705；010-56002753；010-88136703,北京,北京市,北京市顺义区顺通路25号5幢,cnautonews@cnautonews.con; 1013535156@qq.com; candy900516@126.com,91110113563688507F,56368850-7
《中国经济时报》社,许宝健,010-81785111,北京,北京市,昌平区平西府白庙村,jjsbbgs@163.com,,
《学英语》报社有限责任公司,吕夺明,0351-2777681；0351-7536929,山西,太原市,山西综改示范区太原学府园区龙兴街190号时代自由广场B座12层1201室,469885510@qq.com,91140105113124739X,11312473-9
上海世纪出版股份有限公司科学技术出版社,毛文涛,021-64089888,上海,上海市,上海市黄浦区瑞金二路450号,sstp-n@sstp.cn,9131010178723255X1,78723255-X
上海世纪出版（集团）有限公司,王岚,021-53594508,上海,上海市,钦州南路81号19楼,sjgfgs@163.com; sjcbjt@sina.com,91310000425203794L,42520379-4
上海交通大学出版社有限公司,谈毅,021-60823835；021-61675218；021-64073126,上海,上海市,上海市徐汇区番禺路951号北一楼,303005381@qq.com; bookinfo@sjtu.edu.cn,91310104E78812318F,E7881231-8
中国新闻发展有限责任公司,储学军,010-63071600；010-63076837；010-63074230,北京,北京市,北京市西城区宣武门西大街57号,349293815@qq.com; sephirothpz@163.com,91110000100002599R,10000259-9
中国日报社,周树春,010-64995160,北京,北京市,北京市朝阳区惠新东街15号,Liuaiguo@chinadaily.com.cn,91110000MA01HN8JXG,MA01HN8J-X
中国经济出版社有限公司,周志明,010-68364035；010-88372741；010-68353180,北京,北京市,北京市西城区百万庄北街3号,postmaster@economyph.com,91110000100007883B,10000788-3
二十一世纪出版社集团有限公司,刘凯军,0791-86567206；0791-86350261；0791-86535519,江西,南昌市,江西省南昌市西湖区子安路75号,admin@21.cccc.com; admin@21cccc.com; 21cccc@21cccc.com,9136000015826206XR,15826206-X
北京日报社,赵靖云,010-85201039；010-85201234；010-85201254,北京,北京市,北京市东城区建国门内大街20号,bjrbfwb@163.com; ly_780209@sina.com,91110101MA007TG9X5,MA007TG9-X
外语教学与研究出版社有限责任公司,徐建忠,010-88819482；010-88819703；010-88819000；010-88819100,北京,北京市,北京市海淀区西三环北路19号外研社大厦南楼,guojf@fltrp.com; sales@fltrp.com; zhangyang197@fltrp.com,91110108H526282581,H5262825-8
山西日报社,郭玉福,0351-4282225；0351-4282356,山西,太原市,太原市双塔寺街124号,sxrbbgs@163.com; shanxiribaoshe@163.com,91140000110011093R,11001109-3
广东南方报业传媒集团有限公司,刘红兵,020-87373998；020-83003296；020-83003297,广东,广州市,广州市越秀区广州大道中289号,yangliujun@126.com; 1041801377@qq.com,91440000190325737Q,19032573-7
广州日报社,杨清蒲,020-81883088,广东,广州市,广州市越秀区人民中路同乐路10号,jtb3302@163.com,914401014553451600,45534516-0
延边人民出版社,梁文花,0433-2902112,吉林,延边朝鲜族自治州,延吉市长白山东路98号水晶嘉园1号楼5002号,renmi2112@126.com,91222400126330267H,12633026-7
新华文轩出版传媒股份有限公司,何志勇,028-83157114,四川,成都市,成都市锦江区金石路239号4栋1层1号,hr_winshare@126.com,915100007758164357,77581643-5
新华文轩出版传媒股份有限公司文轩连锁分公司,鄢振曦,028-83157370,四川,成都市,成都市锦江区金石路239号4栋1层1号,530873470@QQ.COM; 530873470@qq.com,9151000077983119XT,77983119-X
江苏凤凰出版传媒集团有限公司,梁勇,025-83658912；025-83658916,江苏,南京市,南京市中央路165号,linzhl@ppm.cn; hulihui@ppm.cn,91320000765860993K,76586099-3
江西教育出版社有限责任公司,廖晓勇,0791-86710460,江西,南昌市,江西省南昌市东湖区抚河北路291号,jxjycbs@163.com; JXJYCBS@163.com,91360000158261753Q,15826175-3
江西美术出版社有限责任公司,周建森,0791-86565661,江西,南昌市,江西省南昌市西湖区子安路66号,jxms5661@163.com; jxms@jxfinearts.com; Jxms@jxfinearts.com,91360000158262094F,15826209-4
河南日报报业集团有限公司,赵铁军,0371-65795813；0371-65796203；0371-65798795；0371-65795683,河南,郑州市,郑州市农业路东28号,hnrbyyglb@163.com,914100007721691054,77216910-5
湖北科学技术出版社有限公司,王力军,027-87679411,湖北,武汉市,武汉市洪山区雄楚大街268号,meiwei388@126.com,914200001775697619,17756976-1
湖南日报报业集团有限公司,孔和平,0731-84326380；0731-84329818；0731-84329184,湖南,长沙市,长沙市开福区芙蓉中路一段442号,18670083950@163.com; zpy521@21cn.com,91430000694038854A,69403885-4
甘肃日报报业集团有限责任公司,王光庆,0931-8159310；0931-8158068,甘肃,兰州市,甘肃省兰州市城关区白银路123号,308656467@QQ.COM; 119253876@qq.com,91620000675935031E,67593503-1
童趣出版有限公司,李文,010-81054171；010-81054115,北京,北京市,北京市东城区夕照寺街14号南楼407室、410室,wli@childrenfun.com.cn; yydu@childrenfun.com.cn; yydu@childrenfun.com,91110101600040989C,60004098-9
读者出版集团有限公司,刘永升,0931-8773418；0931-8773049；0931-87732049,甘肃,兰州市,兰州市城关区南滨河东路520号,dzcbjtyxgs@163.com,916200007948850143,79488501-4
重庆出版集团有限公司,李斌,023-61520981；023-61520985；023-61520990；023-61520942,重庆,重庆市,重庆市南岸区南滨路162号1幢,cqszlg@163.com,9150000077849438XL,77849438-X
上海光怀科技有限公司,王洁玮,—,上海,上海市,上海市黄浦区九江路660-686号名义楼层5层(实际楼层4层)502室,annie.tao@optize.cn,91310000MA1FPG3K5M,MA1FPG3K-5
上海兮蔻商贸有限公司,KANG WAN YEON,—,上海,上海市,上海市闵行区虹莘路3998号20幢4层3A11室,qiangwy0316@qq.com,91310112MA1GBBRQ84,MA1GBBRQ-8
上海凡渡装饰材料有限公司,薛江,—,上海,上海市,上海市闵行区申昆路1999号2号楼906室,daisy_wu81@163.com,91310112MA1GCNNJ3L,MA1GCNNJ-3
上海利格泰生物科技有限公司,袁征,021-59226276,上海,上海市,上海市青浦区天辰路508号1号楼301室,mumu1230@163.com,913101153125952185,31259521-8
上海制祥实业有限公司,刘原,021-33927459,上海,上海市,中国(上海)自由贸易试验区美盛路55号2幢3层311室,liyuye63@qq.com,91310115312326907L,31232690-7
上海合锦国际贸易有限公司,张锦鑫,—,上海,上海市,上海市奉贤区星火开发区莲塘路251号8幢,zzybmw0807@gmail.com,91310120MA1HWPDT7E,MA1HWPDT-7
上海容东激光科技有限公司,羌丽英,—,上海,上海市,上海市嘉定区尚学路225、229号3幢1层E区,,91310114MA1GTJQN7W,MA1GTJQN-7
上海展氏进出口有限公司,展程,021-66031856,上海,上海市,上海市宝山区逸仙路2816号1幢9层,guoqianggs@126.com,91310113MA1GP166XR,MA1GP166-X
上海岩征实验仪器有限公司,朱久龙,021-55077056；021-51087395；021-55077256；4008201718；021-52272122,上海,上海市,上海市金山区亭林镇亭西村1组,zjl@yanzheng17.com,913101205791827547,57918275-4
上海戊青能源科技有限公司,刘青,—,上海,上海市,上海市浦东新区环湖西二路888号C楼,info@egenergy.cn,91310115MA1HB1Y03X,MA1HB1Y0-3
上海拓太木医疗科技有限公司,王玮,—,上海,上海市,上海市金山区张堰镇振康路550号12幢1楼,wangwei@shttm.com.cn,91310116MA1JCYJL75,MA1JCYJL-7
上海极纺生活用品有限公司,程翔,—,上海,上海市,中国(上海)自由贸易试验区临港新片区平港路883-885号2幢3543室,1024743@qq.com,91310120MA1HRFGB4M,MA1HRFGB-4
上海枫墀实业有限公司,史红伟,—,上海,上海市,上海市金山区亭林镇兴工路225号1幢6117室,17601397791@163.com,91310116MA1JCQXR31,MA1JCQXR-3
上海楠馔贸易有限公司,钟楠楠,—,上海,上海市,上海市金山工业区定业路98号3幢671室,fiona@daintysnacks.com,91310116MA1JCYT84W,MA1JCYT8-4
上海楷杰精密模塑有限公司,王新华,021-60488299,上海,上海市,上海市浦东新区杨高北路528号14幢1-5层,2260819677@qq.com,913101155791893663,57918936-6
上海犇牛农业有限公司,朱家辉,021-65560015,上海,上海市,上海市虹口区东大名路501号41层03单元,postmaster@shbn.onaliyun.com,91310109MA1G5P586R,MA1G5P58-6
上海瑞气气体科技有限公司,郑州,021-31586111；021-51361111,上海,上海市,上海市金山区卫昌路293号2幢7717室,362902056@qq.com,9131011631256805XU,31256805-X
上海瑞熤自动化科技有限公司,王海峰,021-60766273,上海,上海市,上海市嘉定区马陆镇天祝路377弄4号337室,p.feng@rateq-china.com,91310115MA1K3G5W07,MA1K3G5W-0
上海考瑞科技发展有限公司,刘禹,—,上海,上海市,上海市奉贤区新杨公路1800弄2幢2359室,zhengwei@tzcpa.com,91310000MA1HRF459N,MA1HRF45-9
上海芝松航空科技有限公司,乔军,021-68070169,上海,上海市,上海市浦东新区南汇新城镇海洋一路333号1号楼、2号楼,13501956553@163.com,91310115MA1HAUPD61,MA1HAUPD-6
上海莱霓国际贸易有限公司,欧荷花,—,上海,上海市,上海市金山区朱泾镇临源街750号5幢435A,delfinspa@sina.com,91310116312594362L,31259436-2
上海菲舒针织品有限公司,徐菲,—,上海,上海市,上海市松江区泗泾镇高技路655号3幢10层,,91310117MA1J1KR085,MA1J1KR0-8
上海诚英精密模具有限公司,李瑞峰,—,上海,上海市,上海市嘉定区金园六路455号3幢1-3层,,91310114MA1GWCFW87,MA1GWCFW-8
上海鑫森智造科技有限公司,干阳森,021-57749990,上海,上海市,上海市松江区茸腾路38号2幢1层,xinmei19781107@163.com,91310117MA1J3YL09T,MA1J3YL0-9
上海钰坤包装材料科技有限公司,管建光,—,上海,上海市,上海市青浦区崧泽大道6638弄8号厂房,shjy_mold@126.com,91310118MA1JNB3R1K,MA1JNB3R-1
上海鲜界科技有限公司,初文龙,—,上海,上海市,上海市青浦区诸光路1588弄1号218-3室,2461070048@qq.com,91310118MA1JNEFH4E,MA1JNEFH-4
丝幂拓机械（上海）有限公司,SIMONE RANCAN,021-50465881,上海,上海市,上海市青浦区天盈路688号4幢一楼北,ying.chen@santexrimar.com.cn,91310115MA1K3FBW6L,MA1K3FBW-6
中芯国际集成电路新技术研发（上海）有限公司,高永岗,021-38610000,上海,上海市,中国(上海)自由贸易试验区张江路18号3号楼6楼,Peter_yu@smics.com,9131000031057582XG,31057582-X
伟绩地板（上海）有限公司,莫仲沛,021-58292929-2205,上海,上海市,上海市浦东新区东海农场桃园路66号3幢,shaojh@ff-group.com,91310115MA1HAUD54R,MA1HAUD5-4
克林斯曼进出口有限公司,任晓林,029-84588059,上海,上海市,中国(上海)自由贸易试验区富特北路211号302部位368室,,91310115MA1K4J6N7J,MA1K4J6N-7
TCL奥博（天津）环保发展有限公司,王春林,022-60810900,天津,天津市,天津子牙环保产业园,wangxiaodan@tcl.com; zshuangshuang@tcl.com,911202236877449296,68774492-9
上海千歌环保科技有限公司,刘玉,—,上海,上海市,浦东新区惠南镇东征路133号,,91310115MA1H9Q7J4P,MA1H9Q7J-4
上海千湖环保科技有限公司,周庆涛,—,上海,上海市,中国(上海)自由贸易试验区郭守敬路351号2号楼A638-13室,115058681@qq.com; 147680045@qq.com,913101150820243392,08202433-9
上海千辉环保设备有限公司,周志明,—,上海,上海市,上海市崇明区堡镇大通路529-22室(上海堡镇经济小区),,9131023077149642XN,77149642-X
北京恒世天元生态环境工程有限公司,白燕,—,北京,北京市,北京市通州区通州工业开发区合欢南路2号1幢2层157号,289229532@qq.com; 2850500503@qq.com,91110112MA00204E8G,MA00204E-8
北京恒盛世茂环保科技有限公司,喻大山,—,北京,北京市,北京市北京经济技术开发区西环南路18号C座4层416-2室,cxkt2008@sina.com; 1132546769@qq.com,91110302686932397H,68693239-7
南京木达环保科技有限公司,朱斌,025-57712049,江苏,南京市,南京市栖霞区马群街道仙林大道18号,muda@njmd.com; 13770732513@qq.com,91320113302576582P,30257658-2
南京沐歌环保科技有限公司,尹群君,—,江苏,南京市,南京市栖霞区迈皋桥创业园科技研发基地寅春路18号-W686,2950562314@qq.com,91320113MA1NJH0K35,MA1NJH0K-3
南京纳菲斯环保科技有限公司,FLORENCE MIREMADI-NAFICI,—,江苏,南京市,南京市高新开发区惠达路9号国电南自数字化电厂产业园C楼一层101室,,91320100MA1MM8JL35,MA1MM8JL-3
埃净环保科技（上海）有限公司,汤正涛,021-68138897；021-51795855,上海,上海市,上海市奉贤区奉浦工业区奉浦大道111号6楼3955室,1261504024@qq.com; 2272593869@qq.com; 13306300518@163.com,913101206901168512,69011685-1
埃能基诺（上海）环保科技有限公司,陈沅平,—,上海,上海市,上海市奉贤区光明A3工业园区顺福路415号3幢646室,marina.ma@energy-root.com,91310120MA1HP66X52,MA1HP66X-5
安徽爱凡环境工程有限公司,马金伟,—,安徽,合肥市,合肥市庐阳区张洼路66号1幢401室,2320589010@qq.com,91340100MA2N26DM13,MA2N26DM-1
安徽艾丁环保科技有限公司,李云云,—,安徽,合肥市,安徽省合肥市蜀山区经济开发区汶水路电商园三期3栋GF区4层41001号,745331578@qq.con; 632862154@qq.com; 907993757@qq.com,91340100MA2RA22WXB,MA2RA22W-X
安徽艾可蓝环保股份有限公司,刘屹,0566-5256999；0566-5255636；0566-2419660；0566-2419666,安徽,池州市,安徽省池州市高新区玉镜路12号,akl@act-blue.com; jiang.renjian@act_blue.com; wu.weidong@act-blue.com; chanyingchuan@163.com,913417006836379072,68363790-7
山东赛恩环保设备有限公司,毕进壮,0631-7333118,山东,威海市,山东省威海市荣成市东山西路99号,saienhuanbao@163.com,91371082349164198H,34916419-8
山东赛鲁环保工程有限公司,吕罡,—,山东,济南市,山东省济南市市中区建设路15号2号楼5-502,13969001509@163.COM; 13969001509@163.com; wwddtt@163.com; 748598992@qq.com,91370103061172260G,06117226-0
山东铭佳环保科技有限公司,李宗超,0633-8195055；0633-82195055；0633-7891668,山东,日照市,山东省日照市东港区海曲东路北、兖州路西(水晶城036幢1单元1117号),rzmjhb@163.com,913711025992683445,59926834-4
山东铭创环境工程有限公司,曹成,0533-3585035,山东,淄博市,山东省淄博市高新区金晶大道267号颐和大厦2#楼7层703室,610504812@qq.com; mingchuangwater@163.com,91370303776325240D,77632524-0
山东铭浩环保科技有限公司,黄章滨,0539-2228068,山东,临沂市,沂水县南一环路c00661号7号,sdmhhb@163.com; 13953906988@126.com; 13953906988@126.COM,91371323MA3C71TU4Q,MA3C71TU-4
山东铭翔环保科技有限公司,林英国,0531-86988599,山东,济南市,山东省济南市历下区工业南路106号科研楼3楼,mingxiang6688@163.com,91370102763683567G,76368356-7
广东绿晟环保股份有限公司,胡鹏飞,0735-2791267；0763-3213088,广东,清远市,清远市高新技术产业开发区科技创新园创兴大道18号天安智谷展示服务中心自编76号,chenzhou@vary.net.cn,91441800MA4W0BL15A,MA4W0BL1-5
广东绿森环境工程服务有限公司,陈威,020-81929898,广东,广州市,广州市白云区复建街63-69号首层之一,,91440111076540425R,07654042-5
